wav_file,song,onsets,offsets
pk02gr02_241023_162207.10.wav,cbbcccccdfdgaecbbccdfdgaebccdgaeebbbccdgaeebbbccdfdfdgaebbc,1620.828809 1809.705215 1963.537415 2165.260771 2319.092971 2484.535147 2648.526077 2854.603175 3030.204082 3200.0 3358.185941 3507.664399 3837.097506 3982.222222 4169.433107 4314.557823 4468.390023 4628.027211 4829.750567 4977.777778 5172.244898 5324.62585 5775.963719 5932.698413 6114.104308 6304.217687 6504.489796 6675.736961 7093.696145 7260.589569 7460.861678 7614.693878 7791.746032 7971.70068 8141.496599 8312.743764 8479.637188 8833.741497 8986.122449 9166.077098 9366.349206 9540.498866 9694.331066 9869.931973 10055.69161 10242.902494 10421.405896 10582.494331 10737.777778 10888.707483 11636.099773 11772.517007 11959.727891 12149.84127,1705.034652 1886.621315 2059.319728 2239.274376 2406.1678 2575.963719 2741.405896 2940.226757 3107.120181 3276.9161 3439.455782 3793.471077 3915.464853 4080.907029 4250.702948 4414.693878 4567.07483 4747.029478 4909.569161 5072.108844 5260.770975 5615.389736 5832.850452 6032.834467 6237.460317 6426.122449 6595.918367 6959.556108 7170.612245 7376.689342 7540.680272 7707.573696 7891.882086 8057.324263 8235.640096 8383.825347 8761.196946 8917.672212 9089.160998 9258.956916 9463.582766 9636.281179 9795.918367 9977.324263 10145.668934 10328.526077 10512.834467 10672.471655 10815.112154 11182.556102 11695.600907 11846.709477 12042.39 12225.306122
pk02gr02_241023_162259.11.wav,bbbccccccdfdgaecbbbcccdcccdgaeebbbccdfdgaecbbccdfdgaeebbebbccdfdga,397.641723 564.535147 745.941043 931.70068 1098.594104 1294.512472 1468.662132 1655.873016 1827.120181 1995.464853 2156.553288 2311.836735 2478.730159 2840.090703 2980.861678 3162.267574 3349.478458 3510.566893 3696.326531 3874.829932 4066.394558 4257.959184 4417.596372 4591.746032 4802.176871 4973.424036 5138.866213 5521.995465 5664.217687 5860.136054 6012.517007 6182.312925 6328.888889 6498.684807 6690.249433 6855.69161 7016.780045 7185.124717 7607.437642 7799.002268 7957.188209 8148.752834 8309.84127 8475.283447 8656.689342 8809.070295 8978.866213 9134.14966 9479.546485 9646.439909 9820.589569 9980.226757 10269.024943 10464.943311 10630.385488 10792.92517 10956.9161 11152.834467 11335.69161 11509.84127 11665.124717,464.399093 651.609977 834.46712 997.006803 1158.095238 1346.75737 1558.639456 1734.240363 1920.0 2079.637188 2245.079365 2409.070295 2762.018739 2912.653061 3076.643991 3255.147392 3445.260771 3597.641723 3790.657596 3959.002268 4179.591837 4336.326531 4507.573696 4694.78458 4911.020408 5057.596372 5436.810929 5594.557823 5768.707483 5939.954649 6121.360544 6273.741497 6431.927438 6600.272109 6784.580499 6941.315193 7099.501134 7477.500645 7688.707483 7880.272109 8060.226757 8247.437642 8395.464853 8566.712018 8752.471655 8896.145125 9063.038549 9416.469756 9555.011338 9742.222222 9919.274376 10076.00907 10328.526077 10541.85941 10729.070295 10884.353741 11061.405896 11254.421769 11419.863946 11601.269841 11944.29813
pk02gr02_241023_162510.12.wav,bbbccccdfdfdgaecbbccdfdgaeebbccdgadgaecbbbcceedfdgaeebbbccdfdga,1577.505669 1744.399093 1931.609977 2113.015873 2262.494331 2445.351474 2639.818594 2802.358277 2970.702948 3127.437642 3281.269841 3424.943311 3583.129252 3967.709751 4099.773243 4292.789116 4458.231293 4609.160998 4774.603175 4950.204082 5134.512472 5286.893424 5433.469388 5800.634921 5942.857143 6117.006803 6280.997732 6431.927438 6588.662132 6758.45805 6916.643991 7279.455782 7426.031746 7933.968254 8121.179138 8283.718821 8465.124717 8614.603175 8774.240363 8951.292517 9199.455782 9351.836735 9536.145125 9711.746032 9869.931973 10025.21542 10390.929705 10541.85941 10755.192744 10904.671202 11059.954649 11258.77551 11406.802721 11582.161512 11772.517007 11924.897959 12075.827664,1622.494331 1821.315193 2018.684807 2194.285714 2361.179138 2535.328798 2719.637188 2889.433107 3043.880336 3214.329621 3360.234209 3504.775203 3883.199109 4048.979592 4191.201814 4379.863946 4546.75737 4712.199546 4870.385488 5032.92517 5203.475507 5381.22449 5735.256239 5880.453515 6063.310658 6211.337868 6386.938776 6524.807256 6682.993197 6845.53288 7202.094087 7363.628118 7720.259915 7994.920635 8195.192744 8331.609977 8553.650794 8729.251701 8870.022676 9052.879819 9299.591837 9449.070295 9612.663072 9798.820862 9964.263039 10335.929842 10476.553288 10641.995465 10827.287405 10985.464342 11168.798186 11338.635261 11505.487528 11663.1707 11852.335601 11999.978488 12374.994187
pk02gr02_241023_162846.13.wav,ebbbccccdfdgaecbbbccdfdfdgaeebbccdfdgaeeebbbcccdfdga,1374.22971 1557.188209 1753.106576 1934.512472 2115.918367 2281.360544 2458.412698 2648.526077 2809.614512 2977.959184 3143.401361 3303.038549 3874.829932 4005.442177 4173.786848 4345.034014 4523.537415 4702.040816 4866.031746 5032.92517 5205.623583 5359.455782 5519.092971 5677.278912 5818.049887 6185.21542 6323.0839 6498.684807 6672.834467 6823.764172 6986.303855 7161.904762 7333.151927 7482.630385 7643.718821 8003.628118 8153.106576 8334.512472 8497.052154 8674.104308 8864.217687 9009.342404 9163.174603 9341.678005 9524.959474 9720.453515 9881.54195 10049.886621,1468.727857 1650.068027 1834.376417 2027.39229 2201.54195 2364.081633 2551.292517 2734.14966 2898.14059 3067.936508 3230.47619 3565.660636 3929.977324 4098.321995 4273.922902 4443.718821 4614.965986 4800.725624 4957.460317 5121.451247 5292.698413 5446.530612 5617.777778 5771.609977 6109.750567 6269.387755 6430.47619 6582.857143 6759.909297 6915.192744 7076.281179 7235.918367 7405.714286 7572.60771 7930.303245 8095.056689 8275.011338 8420.136054 8608.798186 8772.789116 8945.487528 9083.356009 9261.85941 9430.204082 9611.609977 9800.272109 9977.324263 10356.543166
pk02gr02_241023_162954.14.wav,cccccecbbccdfdgaeebbccdfdgaebbccdfdgaeebbbccebbccdfdeebbccdga,59.501134 211.882086 393.287982 547.120181 731.428571 920.090703 1097.142857 1277.097506 1455.600907 1634.104308 1825.668934 1983.854875 2152.199546 2311.836735 2472.92517 2840.090703 2966.349206 3133.24263 3287.07483 3443.809524 3620.861678 3802.267574 3970.612245 4137.505669 4301.496599 4803.628118 5164.988662 5359.455782 5501.678005 5668.571429 5867.39229 6041.54195 6212.789116 6369.52381 6788.93424 7086.439909 7272.199546 7447.800454 7598.730159 7768.526077 7939.773243 8199.546485 8420.136054 8598.639456 8772.789116 8957.097506 9145.759637 9331.519274 9514.376417 9697.23356 10251.609977 10435.918367 10565.079365 10733.424036 10893.061224 11077.369615 11242.811791,124.807256 304.761905 473.106576 626.938776 814.14966 1005.714286 1184.217687 1371.428571 1551.38322 1729.886621 1912.743764 2079.637188 2226.213152 2396.00907 2773.771685 2908.29932 3073.741497 3226.122449 3378.503401 3536.689342 3703.582766 3889.342404 4046.077098 4223.129252 4610.745031 4884.897959 5250.612245 5446.530612 5597.460317 5774.512472 5958.820862 6130.068027 6298.412698 6660.697832 6874.557823 7173.514739 7372.335601 7545.034014 7685.804989 7867.210884 8041.360544 8296.556344 8504.30839 8703.129252 8840.169111 9047.07483 9219.773243 9420.045351 9604.353741 9781.458333 10308.208617 10512.834467 10649.251701 10811.791383 10996.099773 11167.346939 11515.823857
pk02gr02_241023_163327.15.wav,dfdfdgeccccdfdeebbbccceedfdgaeebbbccdgadgaeebbbcccdfdga,1.543422 127.709751 284.444444 451.337868 625.487528 786.575964 1136.038543 1282.902494 1462.857143 1650.068027 1827.120181 1991.111111 2159.455782 2323.446712 2513.560091 2670.294785 2835.736961 3009.886621 3198.548753 3350.929705 3503.310658 3683.265306 3863.219955 4021.405896 4194.104308 4345.034014 4516.281179 4684.62585 5044.535147 5182.403628 5381.22449 5564.081633 5735.328798 5886.258503 6050.249433 6237.460317 6404.353741 6777.324263 6931.156463 7309.931973 7441.995465 7643.718821 7828.027211 7994.920635 8161.814059 8315.646259 8513.015873 8697.324263 8872.92517 9048.526077 9221.22449,39.183673 217.687075 381.678005 542.76644 716.9161 920.343743 1207.437642 1372.879819 1557.188209 1742.947846 1918.548753 2081.088435 2245.079365 2416.326531 2606.439909 2776.235828 2940.226757 3096.961451 3282.721088 3440.907029 3594.739229 3764.535147 3961.904762 4124.444444 4275.37415 4435.011338 4599.002268 4970.044491 5123.185706 5302.857143 5478.45805 5659.863946 5829.659864 5974.78458 6153.287982 6327.437642 6703.730293 6860.045351 7231.148637 7386.848073 7560.997732 7722.086168 7932.517007 8080.544218 8244.535147 8424.489796 8616.054422 8794.557823 8964.353741 9138.503401 9520.384373
pk02gr02_241023_163422.16.wav,bbbbcccccccdfdfdgaecbbbccdfdfdgaeebbe,10.15873 169.795918 391.836735 557.278912 738.684807 924.444444 1065.21542 1253.877551 1464.30839 1639.909297 1816.961451 1996.9161 2153.650794 2324.897959 2504.852608 2651.428571 2809.614512 3157.913832 3304.489796 3493.151927 3661.496599 3844.353741 3986.575964 4152.018141 4320.362812 4507.573696 4668.662132 4844.263039 5012.60771 5172.244898 5549.569161 5683.0839 5870.294785 6028.480726 6156.277023,55.147392 243.809524 457.142857 635.646259 822.857143 989.750567 1158.180577 1339.501134 1538.321995 1716.825397 1906.938776 2070.929705 2236.371882 2407.619048 2581.768707 2734.14966 3094.417364 3236.281179 3391.564626 3574.421769 3747.120181 3924.172336 4079.455782 4240.544218 4405.986395 4600.453515 4755.736961 4928.435374 5099.68254 5466.426785 5626.485261 5804.988662 5958.820862 6118.45805 6194.684103
pk02gr02_241023_163635.17.wav,bbbbcccccccdfdfdgaecbbbccdfdgaeebbccdgadga,56.598639 216.235828 412.154195 599.365079 748.843537 927.346939 1107.301587 1307.573696 1467.210884 1642.811791 1821.315193 1996.9161 2165.260771 2333.605442 2496.145125 2641.269841 2792.199546 3139.047619 3265.306122 3452.517007 3641.179138 3771.791383 3921.269841 4099.773243 4266.666667 4445.170068 4591.746032 4729.614512 5093.877551 5234.648526 5417.505669 5584.399093 5749.84127 5923.99093 6109.750567 6263.582766 6604.62585 6759.909297,95.782313 280.090703 494.875283 670.47619 822.857143 994.104308 1191.473923 1397.55102 1570.249433 1731.337868 1911.292517 2083.99093 2250.884354 2411.972789 2561.451247 2734.14966 3067.990801 3207.256236 3365.442177 3529.433107 3712.290249 3870.47619 4025.759637 4191.201814 4345.034014 4513.378685 4678.820862 5028.426017 5169.342404 5336.235828 5508.93424 5685.986395 5845.623583 6016.870748 6191.020408 6544.795034 6696.054422 7052.063924
pk02gr02_241023_163703.18.wav,ebbeccccccdfdgaecbbbccdgaeebbbccdgaeebbbccdfdgadgaecbbccec,287.346939 441.179138 608.072562 762.390359 934.603175 1111.655329 1282.902494 1487.528345 1650.068027 1815.510204 1996.9161 2162.358277 2329.251701 2499.047619 2829.931973 2972.154195 3169.52381 3358.185941 3549.750567 3706.485261 3871.927438 4053.333333 4223.129252 4609.160998 4770.249433 4957.460317 5127.256236 5318.820862 5474.104308 5633.741497 5799.183673 5973.773165 6336.145125 6475.464853 6671.38322 6838.276644 7021.133787 7159.002268 7392.653061 7572.60771 7730.793651 7896.235828 8057.324263 8428.843537 8581.22449 9004.988662 9167.528345 9376.507937 9556.462585 9732.063492 9935.238095 10396.734694 10535.201566,320.725624 493.424036 687.891156 863.417513 1018.77551 1187.120181 1377.23356 1564.444444 1725.53288 1904.036281 2070.929705 2245.079365 2423.582766 2775.005708 2904.951884 3051.972789 3258.049887 3430.748299 3639.727891 3796.462585 3959.002268 4133.151927 4517.48758 4686.077098 4866.031746 5040.181406 5220.136054 5400.090703 5559.727891 5736.780045 5881.904762 6270.792997 6415.963719 6587.210884 6757.006803 6928.253968 7098.049887 7262.040816 7471.020408 7653.877551 7814.965986 7976.054422 8373.335393 8515.918367 8877.208323 9092.063492 9270.566893 9458.630958 9647.891156 9827.845805 10035.37415 10481.53089 10614.12903
pk02gr02_241023_163851.20.wav,bbbbccccdfdgaecbbcccdfdgaeebbbccdfdgaeeccdfdgaeebbccdfdgaeebbbcccdgaecbbbbcccdgacec,1574.603175 1763.265306 1954.829932 2108.662132 2236.371882 2446.802721 2623.854875 2787.845805 3157.913832 3326.258503 3487.346939 3652.789116 3979.319728 4105.578231 4291.337868 4439.365079 4593.197279 4762.993197 4954.557823 5134.512472 5311.564626 5471.201814 5623.582766 5963.174603 6106.848073 6282.44898 6456.598639 6622.040816 6781.678005 6922.44898 7090.793651 7262.040816 7428.93424 7590.022676 7962.993197 8103.764172 8296.780045 8478.185941 8655.238095 8814.875283 8973.061224 9131.247166 9562.267574 9713.197279 9903.310658 10087.619048 10225.835282 10388.027211 10559.865821 10733.424036 10881.654403 11042.539683 11422.76644 11592.562358 11758.004535 11919.092971 12113.560091 12258.684807 12427.029478 12627.301587 12814.512472 12979.954649 13574.965986 13752.018141 13918.911565 14127.891156 14286.077098 14437.006803 14602.44898 14759.183673 14934.78458 15126.349206 15290.340136 16030.617969 16288.798186 16499.229025,1634.104308 1821.315193 2028.843537 2185.578231 2352.806615 2535.328798 2703.673469 2880.725624 3236.281179 3403.174603 3577.324263 3916.624738 4048.979592 4201.360544 4369.705215 4524.988662 4688.979592 4863.129252 5066.303855 5212.879819 5381.22449 5556.825397 5914.768146 6050.249433 6208.435374 6381.133787 6543.673469 6693.151927 6867.301587 7022.585034 7177.868481 7334.603175 7511.655329 7891.349551 8041.360544 8218.412698 8379.501134 8559.455782 8739.410431 8901.950113 9061.587302 9427.055624 9652.244898 9827.845805 9987.482993 10158.730159 10311.111111 10480.907029 10649.251701 10826.303855 10978.684807 11341.518581 11511.292517 11685.442177 11845.079365 12016.326531 12200.634921 12353.015873 12521.360544 12720.181406 12898.684807 13260.288417 13635.918367 13836.190476 13997.278912 14206.258503 14370.249433 14525.53288 14689.52381 14859.319728 15037.823129 15201.814059 15586.279189 16069.659864 16341.043084 16554.828649
pk02gr02_241023_163925.21.wav,bebbbcccecdfdgaeebbccdfdgaebbbbccdga,88.526077 303.310658 515.192744 674.829932 854.78458 1059.410431 1233.560091 1423.673469 1644.263039 1828.571429 1992.562358 2182.675737 2349.569161 2520.816327 2877.823129 3033.106576 3226.122449 3391.564626 3571.519274 3747.120181 3928.526077 4089.614512 4285.53288 4443.718821 5005.351474 5178.049887 5347.845805 5535.056689 5704.852608 5847.07483 6027.029478 6212.789116 6430.47619,166.893424 396.190476 605.170068 756.099773 936.054422 1145.034014 1327.891156 1502.040816 1719.60283 1912.743764 2073.8322 2260.257896 2443.900227 2803.775028 2960.544218 3130.340136 3327.709751 3480.090703 3662.947846 3838.548753 4012.698413 4178.14059 4374.058957 4748.511432 5069.206349 5265.124717 5442.176871 5619.229025 5781.768707 5931.296444 6127.165533 6294.058957 6727.078912
pk02gr02_241023_163947.22.wav,ebbbcccccdfdgaecbbbccdfdgadgaecbbcccdfdgaee,288.798186 489.070295 671.927438 848.979592 1063.764172 1221.950113 1423.673469 1638.45805 1825.668934 1991.111111 2176.870748 2349.569161 2510.657596 2915.555556 3053.424036 3234.829932 3424.943311 3568.61678 3768.888889 3925.623583 4121.54195 4300.045351 4464.036281 4636.734694 4995.192744 5162.086168 5922.539683 6095.238095 6286.802721 6420.31746 6608.979592 6787.482993 6989.206349 7185.124717 7375.238095 7536.326531 7697.414966 8672.653061 8843.900227,345.396825 565.986395 756.099773 947.664399 1126.1678 1287.462826 1520.907029 1728.435374 1911.292517 2079.637188 2247.981859 2438.095238 2769.088303 2996.825397 3149.206349 3327.709751 3509.115646 3662.947846 3851.609977 4022.857143 4201.360544 4385.668934 4545.306122 4924.661186 5083.718821 5444.643805 5990.748299 6189.569161 6382.585034 6519.002268 6682.993197 6861.496599 7083.537415 7266.394558 7459.410431 7624.852608 7999.37473 8737.959184 8933.877551
pk02gr02_241023_164634.23.wav,bbbccccccbbbbbbbccdfdfdgaeebbbccbbbccdfdgaeebbbccdfdgadga,85.623583 253.968254 436.825397 621.133787 802.539683 999.909297 1207.437642 1394.648526 1580.408163 1785.034014 1960.634921 2147.845805 2326.349206 2477.278912 2673.197279 2834.285714 2993.922902 3165.170068 3336.417234 3526.530612 3690.521542 3854.512472 4015.600907 4166.530612 4536.598639 4678.820862 4866.031746 5045.986395 5196.9161 5371.06576 5524.897959 5722.267574 5903.673469 6089.433107 6262.131519 6411.609977 6594.46712 6767.165533 6931.156463 7111.111111 7489.886621 7653.877551 7830.929705 8050.068027 8232.92517 8414.331066 8579.773243 8759.727891 8932.426304 9113.8322 9298.14059 9675.464853 9814.78458,179.954649 348.29932 516.643991 711.111111 891.06576 1099.289137 1295.963719 1481.723356 1676.190476 1877.913832 2053.514739 2243.628118 2414.875283 2584.671202 2751.564626 2927.165533 3091.156463 3243.537415 3426.394558 3597.641723 3774.693878 3940.136054 4099.773243 4456.733291 4612.063492 4797.823129 4969.070295 5138.866213 5302.857143 5461.043084 5630.839002 5822.403628 5984.943311 6172.154195 6346.303855 6524.807256 6682.993197 6855.69161 7028.390023 7421.594648 7579.863946 7762.721088 7935.419501 8145.85034 8314.195011 8497.052154 8688.372134 8848.253968 9018.049887 9187.911957 9594.944406 9765.442177 10103.734966
