wav_file,song,onsets,offsets
or37bk38_280718_084244.619.cbin,iiidddddbbbidiiiccccccccccccccceeeeedbbbiiiieeeeedbbbiiiccccccccccccceeeeeidbbbiiiiidbbbieeeee,4574.4375 4752.65625 5008.5 5850.9375 6052.40625 6442.21875 6612.09375 6833.15625 7017.75 7091.03125 7167.28125 7366.53125 7561.125 7755.6875 7828.0 7889.875 8305.767311 8343.858398 8386.46875 8428.375 8473.46875 8517.4375 8559.9375 8603.40625 8648.0 8692.25 8735.84375 8781.78125 8826.6875 8872.1875 8916.96875 9037.6875 9114.78125 9214.59375 9321.375 9425.125 9684.65625 9867.5 9945.78125 10018.0625 10235.78125 10316.28125 10567.6875 10676.40625 10851.8125 10924.96875 11028.71875 11133.28125 11240.1875 12257.78125 12432.875 12510.34375 12588.125 12794.46875 12875.4375 13131.09375 13324.4375 13380.25 13421.75 13465.0625 13510.375 13557.25 13600.96875 13645.9375 13691.15625 13735.71875 13781.59375 13826.34375 13869.875 13977.6875 14059.15625 14157.75 14267.34375 14372.84375 14651.34375 14828.84375 15014.46875 15097.46875 15171.25 15351.8125 15546.40625 15743.03125 15919.1875 16114.6875 16310.875 16497.21875 16573.40625 16646.8125 16973.5 17458.78125 17555.3125 17650.5 17765.40625 17871.15625,4612.375 4812.53125 5051.0625 5917.3125 6126.375 6497.15625 6694.21875 6913.46875 7067.28125 7144.65625 7233.125 7445.71875 7640.53125 7793.0625 7881.5 8136.6875 8325.901172 8366.168892 8406.6875 8452.46875 8496.40625 8541.65625 8581.375 8627.59375 8671.21875 8717.75 8761.96875 8804.46875 8850.59375 8896.09375 8941.9375 9092.375 9184.46875 9293.875 9401.03125 9510.0 9764.625 9925.09375 9998.78125 10082.0 10273.28125 10559.78125 10663.65625 10709.78125 10885.75 10984.21875 11109.5625 11214.15625 11326.90625 12334.40625 12490.53125 12567.3125 12653.4375 12838.25 13126.0625 13176.0625 13362.0625 13402.09375 13447.3125 13489.75 13536.78125 13580.0625 13626.5625 13671.21875 13715.625 13761.25 13804.6875 13851.96875 13898.375 14041.5 14129.5625 14244.1875 14348.375 14458.03125 14708.625 14907.6875 15076.0625 15152.46875 15237.0625 15433.375 15607.84375 15797.0 16013.59375 16206.25 16390.96875 16553.15625 16624.4375 16712.75 17327.59375 17535.125 17620.0625 17735.4375 17841.90625 17954.3125
or37bk38_280718_084323.622.cbin,iiiiiidddiidiiiiiicccccccccccccccccceeeeedbbbiiicccccccccccceeeeeidbbbiddiiiiiiiiiidbbbididdbbbiieeeee,1886.03125 2051.96875 2251.09375 2470.125 2631.09375 2785.9375 2994.0 3195.71875 3394.9375 3678.03125 3833.0625 4040.5 4230.625 4318.1875 4368.1875 4413.3125 4467.25 4572.0 4786.777838 4827.084713 4868.8125 4912.53125 4956.40625 4997.71875 5043.59375 5087.75 5130.6875 5174.78125 5219.625 5265.53125 5310.71875 5355.8125 5400.9375 5446.09375 5491.34375 5537.75 5639.71875 5730.0 5831.96875 5941.0625 6050.6875 6360.34375 6549.90625 6629.875 6708.8125 6964.625 7057.03125 7364.21875 7566.811465 7603.78125 7645.59375 7690.25 7735.375 7780.0 7826.46875 7872.65625 7918.25 7963.21875 8009.28125 8055.9375 8167.84375 8262.53125 8359.59375 8474.0 8582.40625 8892.46875 9048.59375 9226.375 9304.53125 9379.40625 9588.09375 9764.90625 9963.53125 10169.9375 10349.1875 10528.15625 10718.1875 10917.5625 11076.40625 11382.3125 11576.40625 11755.8125 11940.0 12123.34375 12314.5625 12390.1875 12465.6875 12688.46875 12875.65625 13085.59375 13284.4375 13470.03125 13658.53125 13739.78125 13813.875 14037.5625 14088.09375 14608.90625 14705.0 14810.84375 14917.0625 15029.5625,1928.53125 2095.59375 2284.6875 2505.25 2679.625 2821.125 3070.0 3278.53125 3471.3125 3723.0625 3919.65625 4112.21875 4267.21875 4354.96875 4408.625 4460.25 4566.28125 4601.5 4808.148597 4850.890115 4891.40625 4936.4375 4979.84375 5023.5 5067.75 5110.9375 5155.59375 5199.03125 5244.125 5289.46875 5335.15625 5379.125 5425.84375 5472.25 5519.5625 5564.3125 5712.4375 5807.3125 5915.96875 6022.5 6134.15625 6441.25 6609.21875 6686.3125 6772.875 7012.46875 7358.1875 7405.8125 7587.509416 7627.375 7671.25 7716.0 7761.15625 7805.4375 7853.34375 7898.53125 7943.21875 7991.5 8037.1875 8089.84375 8247.0625 8332.28125 8445.34375 8555.25 8674.59375 8933.8125 9133.59375 9286.84375 9361.46875 9448.75 9654.40625 9849.96875 10048.9375 10235.71875 10433.375 10619.34375 10804.84375 10965.0 11143.71875 11440.6875 11648.0625 11841.1875 12020.3125 12211.84375 12372.0625 12447.75 12531.6875 12755.25 12958.6875 13170.09375 13366.1875 13543.125 13714.71875 13791.3125 13878.8125 14075.4375 14475.78125 14686.625 14777.09375 14892.21875 15000.3125 15117.96875
or37bk38_280718_084403.625.cbin,iiiiiididdbbbiiiiiccccccccccccccccccccceeeeedbbbiieeeeeeidddbbbiiicccccccccccccccceeeeeeiidbbbiddbbbiiccccccccccceeeee,2118.125 2339.5625 2593.71875 2805.53125 2971.6875 3468.21875 3642.46875 4516.25 4719.0 4866.9375 5057.46875 5136.25 5212.5625 5458.90625 5548.34375 5595.5 5650.125 5692.75 6032.305127 6073.324976 6115.6875 6159.25 6203.5 6248.34375 6292.9375 6336.8125 6381.0 6423.6875 6468.375 6514.46875 6558.75 6604.375 6649.90625 6695.75 6739.71875 6785.40625 6833.0 6879.4375 6926.53125 7042.1875 7114.78125 7216.875 7324.875 7433.28125 7671.75 7862.84375 7938.53125 8011.4375 8226.0 8331.71875 8772.875 8869.15625 8967.8125 9080.59375 9186.28125 9297.5 9579.5 9750.78125 9937.8125 10123.0 10307.40625 10381.59375 10453.875 10663.0625 10754.5 10803.0 11230.375 11275.09375 11319.0 11362.875 11409.0 11453.0 11498.21875 11544.65625 11587.9375 11632.40625 11677.34375 11722.59375 11770.375 11816.96875 11863.34375 11910.5625 12015.75 12108.28125 12207.0625 12320.3125 12431.75 12547.875 13030.5 13172.5 13352.875 13535.78125 13615.25 13689.6875 13888.78125 14083.5 14273.625 14457.6875 14539.21875 14616.40625 14833.3125 14938.375 15415.256305 15454.53125 15499.34375 15545.5 15591.25 15637.96875 15683.5 15728.5 15775.4375 15822.875 15867.40625 15977.5625 16076.28125 16170.71875 16283.59375 16397.59375,2154.78125 2376.375 2633.75 2844.8125 3019.96875 3511.84375 3716.875 4558.6875 4750.125 4946.5625 5107.40625 5186.3125 5280.3125 5501.46875 5586.34375 5636.46875 5687.65625 5854.25 6050.848346 6096.925437 6139.4375 6183.53125 6226.71875 6272.6875 6316.21875 6362.0 6403.5625 6450.3125 6496.90625 6539.875 6585.75 6630.875 6675.4375 6720.375 6766.65625 6813.21875 6858.71875 6903.78125 6953.6875 7100.21875 7184.875 7299.8125 7410.25 7522.28125 7752.5625 7917.875 7991.125 8076.65625 8305.125 8663.15625 8849.65625 8939.1875 9055.53125 9162.59375 9269.0625 9380.875 9638.71875 9836.0 10023.6875 10205.875 10362.3125 10434.78125 10521.40625 10709.65625 10795.84375 11061.3125 11256.75 11297.59375 11344.4375 11388.75 11433.1875 11478.59375 11525.09375 11568.90625 11614.21875 11658.84375 11704.21875 11748.25 11795.75 11842.75 11890.0 11937.46875 12091.53125 12179.65625 12294.875 12405.84375 12515.53125 12629.84375 13071.90625 13255.03125 13438.21875 13592.40625 13671.6875 13757.25 13965.8125 14167.875 14360.78125 14517.9375 14599.5 14688.59375 14911.4375 15225.71875 15439.845903 15480.5 15525.65625 15573.78125 15619.0 15664.46875 15711.125 15755.21875 15803.65625 15850.46875 15901.21875 16058.84375 16142.1875 16261.21875 16370.40625 16488.03125
or37bk38_280718_084423.626.cbin,iiiiiiidddbbbii,2825.75 2974.875 3152.625 3325.0 3496.1875 4605.84375 5008.90625 5183.25 5369.25 5550.28125 5746.5625 5824.9375 5901.34375 6124.625 6344.125,2868.59375 3021.625 3206.25 3384.8125 3535.125 4629.03125 5054.9375 5258.96875 5444.84375 5635.15625 5804.4375 5879.78125 5967.59375 6211.78125 6412.25
or37bk38_280718_084428.627.cbin,iiidddbbbidddbbbiiiccccccccccccccccceeeeeedidbbbiiiiidbbbiiiccccccccccccccccceeeeeiidbbbiidbbbddbbbiicccccccccccceeeeee,4265.21875 4439.21875 4592.28125 5156.5 5347.40625 5528.65625 5711.625 5792.40625 5872.34375 6067.96875 6258.0625 6443.25 6614.6875 6791.5625 6871.53125 6949.09375 7148.4375 7236.8125 7281.375 7743.74021 7784.75 7826.5625 7872.40625 7916.1875 7960.5 8006.03125 8049.9375 8093.53125 8139.65625 8184.5625 8230.96875 8275.25 8320.9375 8366.75 8412.625 8460.71875 8578.53125 8675.21875 8774.09375 8887.4375 8996.21875 9108.8125 9355.65625 9556.03125 9758.59375 9942.78125 10020.6875 10097.625 10311.4375 10378.84375 10411.125 10872.8125 11042.8125 11233.71875 11415.25 11489.75 11565.21875 11775.5 11839.96875 11877.46875 12308.5625 12347.21875 12392.71875 12436.65625 12483.21875 12527.8125 12574.75 12620.03125 12665.53125 12713.5 12759.53125 12804.34375 12852.5 12899.625 12945.53125 12991.0625 13039.59375 13134.3125 13229.03125 13326.5625 13435.21875 13542.1875 13901.84375 14052.71875 14258.28125 14451.1875 14529.1875 14606.84375 14879.03125 15050.8125 15245.875 15441.40625 15523.15625 15600.34375 15930.78125 16091.5 16284.125 16362.34375 16436.96875 16668.71875 16734.21875 17277.28125 17315.0 17359.5 17403.53125 17448.6875 17495.5625 17542.75 17589.5625 17636.375 17681.875 17727.375 17773.90625 17867.03125 17957.90625 18056.9375 18169.65625 18280.875 18393.03125,4326.71875 4490.5625 4643.9375 5237.3125 5415.5 5606.0 5768.15625 5848.59375 5936.96875 6156.28125 6344.625 6522.0 6698.75 6848.8125 6929.9375 7018.8125 7195.6875 7275.125 7591.5 7765.83257 7808.25 7852.03125 7896.28125 7941.46875 7987.09375 8032.4375 8077.375 8120.9375 8165.75 8212.03125 8256.15625 8302.28125 8348.03125 8392.75 8438.46875 8497.875 8656.0 8749.09375 8863.25 8971.25 9081.5625 9195.5 9441.71875 9636.53125 9841.09375 10001.25 10076.65625 10166.375 10352.25 10404.53125 10629.25 10920.53125 11123.84375 11313.03125 11470.65625 11543.84375 11631.53125 11811.8125 11872.59375 12170.0625 12330.34375 12372.09375 12419.46875 12465.71875 12509.90625 12556.78125 12600.25 12648.84375 12695.4375 12739.21875 12787.03125 12833.0625 12880.0625 12924.34375 12971.625 13018.8125 13069.21875 13210.84375 13299.125 13413.96875 13519.25 13635.6875 13943.9375 14142.375 14344.0625 14507.96875 14585.0 14674.375 14906.1875 15138.4375 15324.59375 15502.625 15582.4375 15667.9375 16004.65625 16174.9375 16337.90625 16416.1875 16509.25 16712.625 17064.4375 17298.28125 17341.75 17386.34375 17431.0 17476.625 17523.3125 17569.5625 17615.5 17661.96875 17709.34375 17753.75 17800.375 17942.75 18033.40625 18146.03125 18253.78125 18363.5625 18476.875
or37bk38_280718_084633.634.cbin,iiiddddddbbbiiiiidiiccccccccccccccccccceeeeedbbbiieeeeeiiiddbbbiiiccccccccccccceeeeediidbbbddbbbidbbbiiiiidiieeeee,2002.5 2376.28125 2821.8125 2994.78125 3179.5625 3373.28125 3566.8125 3748.875 3918.1875 4098.84375 4178.625 4257.15625 4454.59375 4655.65625 4832.96875 5013.03125 5194.59375 5381.625 5566.6875 5631.875 6133.875 6173.5625 6214.1875 6256.25 6297.9375 6341.96875 6383.9375 6426.46875 6471.34375 6514.6875 6558.4375 6601.6875 6646.0 6690.28125 6734.8125 6778.21875 6822.9375 6867.0 6912.25 7006.65625 7092.53125 7186.125 7296.59375 7407.8125 7651.03125 7822.96875 7899.1875 7972.75 8180.15625 8279.125 8790.15625 8860.5 8959.65625 9064.0 9171.96875 9621.6875 9761.1875 9918.125 10074.4375 10250.59375 10427.78125 10504.6875 10572.25 10780.28125 10846.65625 10911.09375 11336.583108 11374.0 11415.78125 11460.5 11503.34375 11547.375 11591.4375 11637.375 11682.34375 11727.34375 11771.9375 11817.53125 11862.4375 11962.28125 12051.71875 12144.8125 12256.6875 12363.40625 12625.0 12823.90625 13004.9375 13207.15625 13384.0625 13460.15625 13539.0 13781.625 13937.15625 14122.1875 14199.6875 14270.5 14471.96875 14665.5 14852.25 14930.46875 15004.40625 15208.8125 15408.34375 15606.4375 15817.875 15972.78125 16180.28125 16391.96875 16473.3125 16890.53125 16987.46875 17079.25 17193.125 17298.625,2029.40625 2411.40625 2862.78125 3070.09375 3265.84375 3446.65625 3642.3125 3813.3125 4001.09375 4153.09375 4235.21875 4319.84375 4546.65625 4736.75 4898.6875 5080.71875 5269.375 5463.71875 5597.9375 5989.78125 6155.4375 6194.78125 6237.3125 6281.53125 6323.96875 6367.09375 6409.125 6451.6875 6495.28125 6539.5 6585.09375 6627.65625 6671.9375 6715.71875 6760.59375 6803.0625 6847.625 6893.84375 6938.8125 7078.4375 7163.6875 7270.75 7378.4375 7490.09375 7729.34375 7877.1875 7953.125 8036.75 8211.40625 8654.125 8841.21875 8926.53125 9042.1875 9145.65625 9255.78125 9666.96875 9813.9375 9959.125 10152.84375 10336.84375 10484.09375 10553.5 10637.5 10814.46875 10904.4375 11164.1875 11358.45791 11397.375 11440.1875 11486.4375 11526.75 11572.78125 11616.09375 11663.03125 11707.4375 11751.15625 11796.9375 11841.625 11887.34375 12036.46875 12121.0625 12231.75 12341.34375 12449.8125 12704.34375 12905.25 13093.625 13289.65625 13440.71875 13517.53125 13602.0625 13842.15625 14019.6875 14178.59375 14251.3125 14337.34375 14559.3125 14750.15625 14910.03125 14987.4375 15073.625 15291.90625 15491.0625 15671.0625 15859.9375 16038.96875 16259.5 16420.90625 16772.90625 16968.125 17051.6875 17167.40625 17269.5625 17382.28125
or37bk38_280718_084706.638.cbin,iiiiiiiddddiidddidiiiccccccccccccccceeeeeedbbbiiieeeeeiidbbdbbbddbbbidiiididbbbiieeeeeiiidbbbiiieeeee,2988.96875 3294.65625 3478.375 3665.03125 3826.0 4040.96875 4203.0625 4410.28125 4606.8125 4825.4375 5063.28125 5391.5625 5878.40625 6024.90625 6214.40625 6392.34375 6568.84375 6756.15625 6954.40625 7027.0 7087.28125 7530.774677 7569.6875 7613.0625 7656.0 7700.0625 7744.875 7789.0625 7833.96875 7877.9375 7921.46875 7964.4375 8010.375 8054.59375 8100.125 8145.09375 8249.03125 8346.28125 8446.40625 8553.1875 8662.125 8767.5625 8993.09375 9176.84375 9256.5625 9327.8125 9520.875 9607.34375 9657.03125 10076.0625 10171.40625 10268.03125 10376.625 10483.625 10853.90625 10996.5625 11169.5625 11346.8125 11428.0625 11613.8125 11803.03125 11876.96875 11953.8125 12177.71875 12353.03125 12533.96875 12612.90625 12693.0 12894.5 13083.3125 13274.375 13451.9375 13643.28125 13829.59375 14029.8125 14218.40625 14416.21875 14493.34375 14564.8125 14798.625 14884.65625 15368.75 15463.34375 15559.8125 15672.90625 15778.4375 15993.09375 16213.75 16358.53125 16549.53125 16724.3125 16802.3125 16875.6875 17095.40625 17141.875 17176.4375 17652.875 17750.53125 17852.53125 17963.0 18070.21875,3027.46875 3367.6875 3553.25 3729.9375 3867.03125 4094.125 4262.3125 4484.21875 4692.03125 4910.875 5131.1875 5435.15625 5913.0 6103.46875 6294.28125 6456.90625 6642.0 6834.9375 6980.28125 7077.1875 7384.90625 7552.685036 7590.625 7634.71875 7681.71875 7725.125 7768.46875 7813.65625 7858.03125 7902.0625 7945.46875 7989.15625 8035.4375 8078.46875 8123.625 8173.6875 8329.28125 8410.875 8529.21875 8634.5 8740.9375 8854.8125 9070.78125 9237.21875 9307.625 9391.03125 9565.46875 9652.90625 9959.4375 10153.21875 10238.25 10350.46875 10456.78125 10575.96875 10876.28125 11072.0 11252.90625 11407.90625 11491.59375 11697.40625 11857.75 11933.125 12021.0 12256.53125 12437.625 12594.8125 12676.84375 12760.6875 12980.75 13165.53125 13342.25 13545.0625 13729.8125 13912.84375 14111.90625 14304.8125 14474.28125 14547.4375 14635.15625 14833.8125 15237.625 15448.21875 15532.0 15646.34375 15752.0625 15861.6875 16034.15625 16250.5 16423.90625 16628.28125 16781.46875 16858.0 16941.15625 17136.1875 17168.28125 17531.8125 17736.28125 17821.84375 17935.78125 18037.65625 18155.3125
or37bk38_280718_084739.640.cbin,iiiiiddddbbbiiiiiiiidbbbiiccccccccccccccceeeeedbbbidbbbi,2988.15625 3187.625 3369.71875 3551.28125 3832.6875 4026.34375 4229.5 4427.875 4612.5 4791.625 4869.8125 4948.09375 5218.09375 5313.28125 5517.4375 5675.0625 5886.84375 6040.25 6219.21875 6418.84375 6635.15625 6826.125 6909.4375 6985.6875 7277.15625 7311.59375 7795.574363 7835.59375 7876.28125 7919.84375 7963.8125 8006.375 8050.65625 8094.53125 8137.53125 8180.1875 8224.34375 8268.90625 8313.625 8359.3125 8405.1875 8499.65625 8589.59375 8690.53125 8798.5 8909.5 9158.5 9339.21875 9420.5 9495.34375 9683.4375 9878.71875 10068.375 10153.03125 10226.5625 10427.9375,3042.1875 3254.40625 3422.65625 3608.125 3872.375 4104.65625 4302.90625 4509.03125 4694.0 4846.96875 4924.25 5009.34375 5256.9375 5350.1875 5554.5625 5765.0625 5936.9375 6107.09375 6309.34375 6517.5 6717.40625 6885.65625 6963.65625 7050.6875 7307.15625 7635.5625 7816.457494 7857.125 7900.0 7945.21875 7987.71875 8032.71875 8074.5625 8120.21875 8163.28125 8207.4375 8250.3125 8294.78125 8339.03125 8385.125 8431.71875 8573.65625 8659.5625 8776.375 8885.8125 8997.875 9236.71875 9398.125 9475.9375 9559.21875 9768.03125 9963.15625 10130.46875 10203.25 10291.28125 10506.8125
or37bk38_280718_084756.642.cbin,iiiidddddbbbiidbbbiididbbbiiicccccccccccccccceeeeedbbbiidbbbibdbbbddbbbiieeeeeiidbbbiiiieeeeee,2980.78125 3123.25 4042.125 4181.3125 4361.125 4582.875 4764.78125 4965.84375 5147.625 5320.625 5407.59375 5487.28125 6238.53125 6405.25 6544.65625 6717.28125 6797.59375 6868.375 7056.6875 7215.34375 7408.75 7615.34375 7811.0625 7992.125 8073.25 8145.5625 8344.8125 8427.3125 8524.65625 8931.668456 8971.53125 9013.78125 9057.46875 9101.375 9144.34375 9191.0625 9233.46875 9279.15625 9323.8125 9367.375 9413.78125 9457.5625 9503.09375 9548.09375 9594.5 9697.25 9789.21875 9885.34375 10000.15625 10116.4375 10376.9375 10555.875 10637.5625 10714.34375 10923.125 11082.59375 11291.75 11480.125 11560.3125 11632.96875 11839.84375 12042.5625 12211.03125 12405.53125 12486.5625 12559.03125 12847.75 13019.84375 13224.46875 13308.4375 13388.03125 13611.40625 13676.1875 14164.96875 14262.4375 14365.9375 14475.9375 14584.9375 15115.25 15251.4375 15449.4375 15638.15625 15718.3125 15795.625 16008.46875 16094.0625 16142.875 16193.8125 16495.21875 16593.96875 16693.625 16806.125 16915.5 17025.0,3015.59375 3174.6875 4074.1875 4221.90625 4434.3125 4654.9375 4846.75 5043.28125 5227.375 5379.78125 5457.0625 5550.1875 6286.59375 6475.9375 6617.875 6773.0 6844.46875 6937.8125 7116.5 7307.875 7495.5 7713.25 7902.90625 8049.71875 8124.375 8210.5 8387.40625 8516.375 8778.875 8953.423186 8994.15625 9037.375 9083.34375 9127.90625 9171.0625 9215.5 9260.75 9306.5 9350.96875 9394.65625 9439.3125 9484.4375 9528.84375 9574.625 9623.46875 9771.96875 9859.875 9975.78125 10093.5 10206.84375 10458.84375 10615.90625 10693.5 10782.71875 10980.34375 11172.625 11372.875 11539.3125 11615.875 11701.53125 11930.5 12113.65625 12290.96875 12468.0 12541.4375 12626.9375 12899.375 13103.5 13283.0 13364.21875 13457.1875 13646.03125 14047.375 14249.84375 14334.5 14450.40625 14557.875 14675.125 15157.46875 15340.65625 15532.375 15697.8125 15774.8125 15861.46875 16049.25 16133.15625 16184.8125 16394.0 16577.9375 16663.71875 16782.34375 16889.03125 17000.25 17116.6875
or37bk38_280718_085116.651.cbin,iiidddbbbiiiidbbbiiiccccccccccccccccceeeeeedbbbidbbbiieeeeeidddbbbiiccccccccccceeeeeidiieeeee,4546.40625 4681.8125 4870.75 5063.6875 5254.34375 5455.6875 5644.40625 5725.4375 5795.78125 5999.8125 6194.0 6346.8125 6528.125 6722.59375 6905.5 6981.78125 7059.5625 7353.8125 7552.6875 7605.0625 7813.210338 7849.0625 7891.21875 7935.40625 7977.1875 8022.21875 8065.8125 8109.5 8152.96875 8196.8125 8239.46875 8284.71875 8330.03125 8375.46875 8420.625 8463.71875 8509.5625 8609.53125 8701.78125 8796.40625 8906.03125 9012.03125 9123.625 9374.75 9551.90625 9628.84375 9702.6875 9900.625 10106.28125 10280.40625 10360.03125 10431.40625 10641.65625 10711.65625 11142.71875 11236.3125 11332.90625 11441.625 11550.625 11800.0 12008.0625 12206.78125 12400.53125 12584.6875 12662.75 12738.65625 12946.8125 13001.71875 13549.65625 13588.4375 13630.03125 13673.71875 13719.15625 13763.84375 13808.65625 13850.125 13895.8125 13939.59375 13984.90625 14086.34375 14175.75 14275.3125 14384.65625 14499.03125 14790.6875 14965.3125 15165.0 15221.75 15721.15625 15815.25 15911.84375 16027.15625 16135.78125,4574.3125 4717.375 4915.875 5135.09375 5332.71875 5537.09375 5697.1875 5772.65625 5857.96875 6082.0625 6253.84375 6438.34375 6616.71875 6801.90625 6959.125 7038.21875 7126.03125 7542.3125 7598.5 7647.21875 7833.081337 7870.09375 7916.75 7960.1875 8003.375 8046.6875 8092.46875 8135.40625 8178.8125 8220.53125 8265.1875 8310.09375 8353.875 8398.90625 8444.625 8488.96875 8536.40625 8687.75 8772.59375 8881.46875 8985.8125 9094.96875 9205.5 9451.125 9605.1875 9681.65625 9768.21875 9982.03125 10186.71875 10341.5625 10413.78125 10498.8125 10664.4375 11029.0 11218.5625 11307.34375 11416.03125 11521.21875 11629.6875 11876.46875 12085.25 12289.0 12484.46875 12641.1875 12718.75 12804.4375 12997.59375 13374.8125 13572.125 13613.40625 13656.6875 13700.1875 13742.90625 13790.75 13832.5 13877.84375 13922.3125 13968.6875 14013.125 14160.09375 14246.71875 14361.84375 14468.0 14582.15625 14850.5 15046.03125 15212.40625 15604.375 15798.46875 15885.96875 15996.9375 16111.59375 16220.21875
or37bk38_280718_085144.653.cbin,iddbbbiiiiiididddiidiiiiiiiiiiidbbbiicccccccccccccccccccceeeeeeiidbbbiiiieeeeedbbbii,2830.8125 2992.9375 3173.34375 3372.21875 3446.78125 3521.15625 3716.6875 3886.09375 4086.1875 4284.84375 4464.34375 4655.90625 4832.59375 5018.21875 5173.40625 5317.15625 5504.28125 5715.375 5874.5625 6069.78125 6268.9375 6457.6875 6628.375 6793.8125 6966.3125 7152.21875 7347.59375 7548.53125 7721.59375 7897.9375 8078.4375 8263.0 8446.90625 8523.8125 8595.15625 8806.1875 8892.90625 9397.59375 9441.6875 9484.90625 9526.1875 9570.0 9616.78125 9660.09375 9704.6875 9750.875 9795.84375 9839.3125 9886.03125 9931.25 9975.625 10022.28125 10067.0625 10112.65625 10157.71875 10200.625 10247.25 10349.875 10444.8125 10541.78125 10653.96875 10762.09375 10887.90625 11186.125 11333.90625 11534.15625 11712.875 11791.0 11867.1875 12112.96875 12198.21875 12247.875 12515.8125 12655.65625 12752.96875 12851.3125 12962.65625 13073.53125 13349.46875 13541.25 13625.25 13699.40625 13948.5 14168.625,2863.875 3055.78125 3242.6875 3413.3125 3493.34375 3581.40625 3777.1875 3983.21875 4170.40625 4352.6875 4545.0625 4727.28125 4916.84375 5081.28125 5242.71875 5401.125 5589.3125 5770.625 5957.34375 6146.5 6344.0 6533.40625 6697.8125 6870.3125 7050.25 7236.0625 7436.03125 7615.6875 7789.875 7969.4375 8152.28125 8339.46875 8502.0625 8575.15625 8657.65625 8851.59375 9246.90625 9422.125 9464.4375 9507.375 9554.03125 9598.625 9642.0 9686.0 9730.8125 9775.59375 9819.84375 9862.15625 9910.15625 9956.96875 10002.25 10046.8125 10092.625 10136.21875 10181.625 10226.84375 10281.625 10427.59375 10517.71875 10628.8125 10734.90625 10840.75 10949.28125 11217.90625 11421.15625 11614.4375 11771.28125 11847.875 11938.28125 12155.5 12240.6875 12485.9375 12561.65625 12735.71875 12825.5625 12938.25 13048.5625 13159.96875 13431.25 13603.375 13681.9375 13766.125 14043.84375 14198.46875
or37bk38_280718_085225.655.cbin,iiiiiiiddbbbiiiiiicccccccccccccccceeeeedbbbiieeeeedddbbbiiicccccccccccccccceeeeeddbbbiidbbbiiieeeee,1498.8125 1872.34375 2013.0 2253.65625 2976.9375 3152.625 3333.1875 3537.53125 3735.6875 3934.375 4019.1875 4093.28125 4303.6875 4383.8125 4430.75 4477.5 4533.84375 4637.21875 4847.160432 4890.0 4933.25 4977.28125 5020.28125 5063.40625 5107.5 5151.84375 5194.0 5238.4375 5282.75 5325.65625 5371.53125 5415.75 5461.9375 5509.59375 5616.09375 5709.65625 5805.25 5920.71875 6029.03125 6306.0 6492.375 6568.53125 6645.375 6859.84375 6948.4375 7422.71875 7521.59375 7616.46875 7729.84375 7836.8125 8121.28125 8338.84375 8535.3125 8722.625 8801.75 8876.0625 9091.0 9164.875 9494.0 9701.543768 9741.40625 9783.8125 9828.21875 9873.21875 9918.15625 9962.6875 10007.8125 10053.4375 10097.40625 10142.53125 10188.65625 10234.53125 10280.09375 10326.09375 10374.84375 10481.375 10579.3125 10675.34375 10787.0625 10898.8125 11168.1875 11360.90625 11553.78125 11633.78125 11707.96875 11917.53125 12116.9375 12276.75 12490.8125 12566.4375 12641.25 12848.34375 12902.9375 12932.625 13417.8125 13513.0625 13606.125 13715.46875 13830.5625,1521.5625 1905.03125 2056.96875 2277.5 3023.25 3205.6875 3392.34375 3607.96875 3819.34375 3988.375 4063.21875 4155.375 4345.6875 4424.15625 4472.46875 4528.90625 4632.875 4684.46875 4872.748242 4911.3125 4956.59375 4998.5625 5042.03125 5086.53125 5132.0 5174.0625 5218.46875 5261.5 5305.1875 5352.53125 5396.96875 5441.125 5486.375 5542.46875 5692.9375 5781.71875 5895.3125 6003.3125 6122.65625 6389.375 6548.65625 6626.0 6711.09375 6903.34375 7305.75 7499.75 7588.40625 7707.03125 7812.875 7924.53125 8204.0625 8407.1875 8622.28125 8781.78125 8854.59375 8942.96875 9136.40625 9489.125 9534.875 9722.428685 9762.84375 9808.0 9852.0 9898.5 9942.9375 9988.65625 10034.15625 10080.0625 10124.1875 10168.15625 10215.0625 10259.3125 10304.34375 10352.75 10406.1875 10562.15625 10652.625 10762.625 10870.46875 10983.40625 11255.15625 11445.78125 11614.90625 11689.125 11777.0625 12008.96875 12184.125 12362.90625 12547.25 12622.90625 12708.90625 12897.03125 12928.125 13288.53125 13496.3125 13581.0625 13689.9375 13799.9375 13910.8125
